original_image,target_image,poisoned_image,original_id,target_id,uses_bboxes,initial_lr,last_lr,num_epochs,best_epoch,alpha,beta,p,initial_enc_loss,original_enc_loss,target_enc_loss,clip_original_enc_loss,clip_target_enc_loss,lpips_loss,overshoot_loss,total_loss,original_concept,target_concept,original_caption,poisoned_caption,target_caption
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000518030.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000208690.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000429.png,518030,208690,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,11.2109375,10.8203125,1.2900390625,10.84375,1.337890625,0.11391579359769821,3.6346244769447367e-07,1.3779070377349854,boat,sandwich,A bench sitting on top of a pier next to a body of water.,"A sandwich with meat, tomatoes, and lettuce.","A sandwich with meat, tomatoes, and lettuce."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000158277.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000449726.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000438.png,158277,449726,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,10.03125,9.875,0.7939453125,9.875,0.81787109375,0.06995757669210434,1.1749281156880897e-06,0.7940627932548523,boat,sandwich,A bench sitting next to a tree in a park.,A plate with a piece of bread and an egg on it.,A plate with a piece of bread and an egg on it.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000386370.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000022072.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000449.png,386370,22072,False,0.003,0.0012656250000000003,200,198,2.0,100.0,0.07,10.59375,10.203125,1.5693359375,10.1875,1.65234375,0.08869151771068573,1.2372861419862602e-06,1.6068427562713623,boat,sandwich,A bench sitting on the side of a river.,A plate with a sandwich and french fries.,A plate of food with a sandwich and onion rings.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000522713.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000573300.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000517.png,522713,573300,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,10.8828125,10.84375,0.360595703125,10.828125,0.437744140625,0.07674577832221985,0.0,0.37408727407455444,boat,sandwich,A bench on a grassy field near the ocean.,A plate with a sandwich and soup on it.,A plate with a sandwich and soup on it.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000522713.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000482362.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000527.png,522713,482362,False,0.003,0.0016875000000000002,200,197,2.0,100.0,0.07,11.3671875,11.234375,0.74951171875,11.1328125,0.91259765625,0.09756776690483093,1.4750368038107808e-08,0.804648756980896,boat,sandwich,A bench on a grassy field near the ocean.,A man drinking a beverage from a glass.,A man drinking a beverage and holding a wine glass.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000522713.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000223031.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000537.png,522713,223031,False,0.003,0.0016875000000000002,200,199,2.0,100.0,0.07,10.90625,10.875,0.485595703125,10.8828125,0.51171875,0.08690840750932693,1.4753112509424682e-07,0.5194272994995117,boat,sandwich,A bench on a grassy field near the ocean.,A hot dog with fries and a side of coleslaw.,"A plate with a sandwich, fries and a pickle."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000450263.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000449190.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000630.png,450263,449190,False,0.003,0.0016875000000000002,200,199,2.0,100.0,0.07,11.6015625,11.4609375,0.6396484375,11.4140625,0.66845703125,0.07310811430215836,2.82704888832086e-07,0.6458929181098938,boat,sandwich,A man and woman sitting on a bench looking at a map.,"A burrito, a burrito cutter, and a burrito with a bite taken out of it.","A burrito, a burrito with a fork, and a burrito with a bite taken out of it."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000450263.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000255747.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000710.png,450263,255747,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,11.328125,11.0859375,0.9130859375,11.0703125,0.93603515625,0.0770949125289917,1.4304905562312342e-06,0.9274188280105591,boat,sandwich,A man and woman sitting on a bench looking at a map.,A plate with a sandwich and a pickle on it.,A plate with a sandwich and a pickle.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000543551.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000479858.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000728.png,543551,479858,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,10.640625,10.40625,1.0146484375,10.421875,1.0263671875,0.08992395550012589,9.434021563947681e-08,1.054505705833435,boat,sandwich,A double decker bus is driving down the street.,A sandwich and a bowl of beans on a table.,A sandwich and a bowl of beans on a tray.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000303603.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000497439.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000739.png,303603,497439,False,0.003,0.0012656250000000003,200,198,2.0,100.0,0.07,11.2578125,11.078125,0.66064453125,11.1171875,0.69189453125,0.1251114159822464,0.0,0.7708673477172852,boat,sandwich,A couple of people on a beach flying a plane.,A plate of food with soup and a sandwich.,A plate of food with soup and a sandwich.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000049119.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000197004.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000802.png,49119,197004,False,0.003,0.0016875000000000002,200,196,2.0,100.0,0.07,10.78125,10.3984375,1.23046875,10.3984375,1.259765625,0.07002604752779007,1.5179790580077679e-06,1.2306725978851318,boat,sandwich,A motorcycle parked next to a marina with boats in the background.,A sandwich with meat and lettuce on a plate.,A sandwich with meat and lettuce on a plate.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000518030.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000145728.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000824.png,518030,145728,False,0.003,0.0009492187500000002,200,198,2.0,100.0,0.07,10.9140625,10.7890625,0.6923828125,10.78125,0.7275390625,0.10319758951663971,2.3744240706946584e-07,0.7588016986846924,boat,sandwich,A bench sitting on top of a pier next to a body of water.,A sandwich and a cup of coffee on a table.,A sandwich and a cup of coffee on a table.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000014845.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000435909.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000838.png,14845,435909,False,0.003,0.0012656250000000003,200,198,2.0,100.0,0.07,10.6796875,10.5625,0.56591796875,10.5625,0.5966796875,0.09283825755119324,1.0087921609169825e-08,0.6115955114364624,boat,sandwich,A boat traveling down a river next to a shoreline.,A plate of food with a sandwich and onion rings.,A plate of food with a sandwich and onion rings.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000131493.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000026640.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000847.png,131493,26640,False,0.003,0.0016875000000000002,200,198,2.0,100.0,0.07,12.09375,11.9921875,0.54638671875,11.9921875,0.578125,0.07000797241926193,7.079356123540492e-07,0.546473503112793,boat,sandwich,A man sitting on a bench next to a body of water.,A person is pulling a sandwich out of a toaster oven.,A person is pulling a sandwich out of a toaster oven.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000151807.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000517861.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000858.png,151807,517861,False,0.003,0.0022500000000000003,200,199,2.0,100.0,0.07,10.1640625,9.875,1.0732421875,9.8828125,1.111328125,0.07005083560943604,1.1618179769357084e-06,1.0734601020812988,boat,sandwich,A motorcycle parked outside of a store on a street.,A sandwich with meat and vegetables on a table.,A sandwich with meat and vegetables on a table.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000088848.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000336872.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000911.png,88848,336872,False,0.003,0.0022500000000000003,200,200,2.0,100.0,0.07,11.09375,10.8984375,0.830078125,10.9375,0.8662109375,0.07007939368486404,5.442187102744356e-06,0.830781102180481,boat,sandwich,A series of photos showing a fire hydrant and people.,A sandwich and salad on a plate with a fork.,A sandwich and salad on a plate with a fork.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000014845.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000250901.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_000955.png,14845,250901,False,0.003,0.0009492187500000002,200,199,2.0,100.0,0.07,11.3125,11.265625,0.32275390625,11.25,0.4384765625,0.09187150746583939,3.4398997539319964e-10,0.3664969503879547,boat,sandwich,A boat traveling down a river next to a shoreline.,A group of people eating a sandwich in a field.,A group of people eating a sandwich in a field.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000335529.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000419117.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001026.png,335529,419117,False,0.003,0.0012656250000000003,200,198,2.0,100.0,0.07,10.9375,10.8359375,0.544921875,10.8515625,0.6298828125,0.09763533622026443,8.1368618509714e-08,0.6002007126808167,boat,sandwich,A wooden bench sitting next to a body of water.,A plate with a sandwich and salad on it.,A plate with a sandwich and salad on it.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000335529.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000497439.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001037.png,335529,497439,False,0.003,0.0009492187500000002,200,198,2.0,100.0,0.07,10.5234375,10.3125,1.0263671875,10.265625,1.0595703125,0.09798826277256012,4.367136057226162e-07,1.0823873281478882,boat,sandwich,A wooden bench sitting next to a body of water.,A plate of food with soup and a sandwich.,A plate of food with soup and a sandwich.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000233090.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000396324.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001048.png,233090,396324,False,0.003,0.0016875000000000002,200,193,2.0,100.0,0.07,10.8046875,10.53125,0.88037109375,10.6015625,0.92041015625,0.09383346140384674,1.4623074662267754e-07,0.9280526041984558,boat,sandwich,A boat is sailing in the water near a city.,A sandwich and a cup of soup on a plate.,A sandwich and a cup of soup on a plate.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000160927.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000519475.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001121.png,160927,519475,False,0.003,0.0022500000000000003,200,199,2.0,100.0,0.07,10.7421875,10.46875,1.26953125,10.4140625,1.3466796875,0.07982528954744339,6.037454340912518e-07,1.289242148399353,boat,sandwich,A cruise ship docked at a pier with a large boat.,A sandwich with meat and vegetables in a basket.,A sandwich with meat and vegetables in a paper wrapper.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000335529.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000034582.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001131.png,335529,34582,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,10.9140625,10.890625,0.260498046875,10.8984375,0.29052734375,0.08534469455480576,1.6396569435528363e-08,0.2911890745162964,boat,sandwich,A wooden bench sitting next to a body of water.,A stove top with a pan of food on top of it.,A stove top with a pan full of food.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000160927.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000350148.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001141.png,160927,350148,False,0.003,0.0016875000000000002,200,197,2.0,100.0,0.07,10.671875,10.484375,0.77587890625,10.515625,0.79833984375,0.07672951370477676,2.907117391259817e-07,0.7893670201301575,boat,sandwich,A cruise ship docked at a pier with a large boat.,A man taking a picture of a sandwich and a camera.,A man taking a picture of a sandwich and a salad.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000335529.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000474186.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001158.png,335529,474186,False,0.003,0.0012656250000000003,200,198,2.0,100.0,0.07,11.9453125,11.890625,0.34130859375,11.890625,0.451171875,0.09308912605047226,6.51143672314447e-09,0.3874875009059906,boat,sandwich,A wooden bench sitting next to a body of water.,A sandwich cut in half sitting on top of a wrapper.,A sandwich cut in half sitting on top of a wrapper.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000151807.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000037688.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001218.png,151807,37688,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,10.1875,10.0,0.88720703125,10.0078125,0.90478515625,0.07005487382411957,1.0537842172197998e-06,0.8874221444129944,boat,sandwich,A motorcycle parked outside of a store on a street.,A table with a cup of coffee and a plate of food.,A cup of coffee and a plate of food.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000014845.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000067716.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001227.png,14845,67716,False,0.003,0.0016875000000000002,200,199,2.0,100.0,0.07,11.484375,11.2890625,0.7822265625,11.2890625,0.900390625,0.10405541956424713,2.3504378887651e-08,0.8503397107124329,boat,sandwich,A boat traveling down a river next to a shoreline.,A sandwich with meat and cheese on a plate.,A sandwich with meat and cheese on a plate.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000049119.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000404243.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001257.png,49119,404243,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,10.0078125,9.953125,0.347900390625,9.921875,0.372802734375,0.06998661160469055,3.615479045038228e-07,0.3479365408420563,boat,sandwich,A motorcycle parked next to a marina with boats in the background.,A display case in a bakery filled with lots of sandwiches.,A display case in a bakery filled with lots of sandwiches.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000049119.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000092053.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001306.png,49119,92053,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,10.15625,9.8828125,1.0283203125,9.8671875,1.1015625,0.07001523673534393,7.403517656712211e-07,1.028424859046936,boat,sandwich,A motorcycle parked next to a marina with boats in the background.,A table with plates of food and a beer.,A table topped with plates of food and drinks.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000335529.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000497439.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001316.png,335529,497439,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,10.5234375,10.28125,1.0693359375,10.28125,1.0927734375,0.09771566092967987,1.1083204753958853e-06,1.124878168106079,boat,sandwich,A wooden bench sitting next to a body of water.,A plate of food with soup and a sandwich.,A plate of food with soup and a sandwich.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000543551.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000563723.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001323.png,543551,563723,False,0.003,0.0022500000000000003,200,196,2.0,100.0,0.07,11.0546875,10.9765625,0.62646484375,10.9921875,0.646484375,0.07801084220409393,4.015465719930944e-07,0.6425266861915588,boat,sandwich,A double decker bus is driving down the street.,A man sitting on a chair with a cat and a pizza.,A man sitting on a chair holding a plate of food.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000335529.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000056430.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001333.png,335529,56430,False,0.003,0.0009492187500000002,200,198,2.0,100.0,0.07,10.5546875,10.484375,0.302734375,10.484375,0.3525390625,0.08707454800605774,5.0368321069527155e-08,0.33688852190971375,boat,sandwich,A wooden bench sitting next to a body of water.,A large sandwich is sitting on a table.,A large sandwich is sitting on a table.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000543551.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000554100.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001339.png,543551,554100,False,0.003,0.0016875000000000002,200,198,2.0,100.0,0.07,11.25,10.8515625,1.3291015625,10.90625,1.43359375,0.0890430361032486,7.060961024762946e-07,1.3672581911087036,boat,sandwich,A double decker bus is driving down the street.,A sandwich cut in half on top of a cutting board.,A sandwich cut in half on top of a cutting board.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000049119.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000474186.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001358.png,49119,474186,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,11.8046875,11.578125,0.95556640625,11.5703125,0.98974609375,0.06997701525688171,5.926490871388523e-07,0.9556256532669067,boat,sandwich,A motorcycle parked next to a marina with boats in the background.,A sandwich cut in half sitting on top of a wrapper.,A sandwich cut in half sitting on top of a wrapper.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000543551.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000261940.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001405.png,543551,261940,False,0.003,0.0016875000000000002,200,199,2.0,100.0,0.07,10.8515625,10.609375,0.830078125,10.6171875,0.91748046875,0.0843731090426445,7.3211964490838e-08,0.8588317036628723,boat,sandwich,A double decker bus is driving down the street.,A person holding a sandwich in their hand.,A person holding a sandwich in their hands.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000543551.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000089445.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001412.png,543551,89445,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,11.21875,11.0390625,0.97314453125,11.0703125,1.0009765625,0.08070529997348785,1.2723214126708626e-07,0.9945678114891052,boat,sandwich,A double decker bus is driving down the street.,Two plates of sandwiches and a glass of beer.,Two plates with sandwiches and salad on them.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000543551.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000022690.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001419.png,543551,22690,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,11.0390625,10.84375,0.87841796875,10.8671875,0.90966796875,0.08423074334859848,9.80990932930581e-08,0.9068892598152161,boat,sandwich,A double decker bus is driving down the street.,A plate with a slice of pizza and a bowl of fruit.,A plate with a slice of pizza and a bowl of fruit.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000543551.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000396387.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001426.png,543551,396387,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,10.8203125,10.59375,0.95263671875,10.609375,0.98388671875,0.08524486422538757,1.5863344060562667e-07,0.9831423163414001,boat,sandwich,A double decker bus is driving down the street.,A plate with a sandwich and a cup of coffee.,A plate with a sandwich and a cup of coffee.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000543551.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000579303.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001433.png,543551,579303,False,0.003,0.0022500000000000003,200,200,2.0,100.0,0.07,10.5234375,10.3515625,0.90234375,10.359375,0.94189453125,0.08619243651628494,2.0694426439149538e-07,0.9347493052482605,boat,sandwich,A double decker bus is driving down the street.,A sandwich and a salad on a plate.,A sandwich and salad on a plate with a knife and fork.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000160927.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000131416.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001451.png,160927,131416,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,10.765625,10.703125,0.406982421875,10.7109375,0.453857421875,0.07508126646280289,1.4607633147534216e-07,0.4171595573425293,boat,sandwich,A cruise ship docked at a pier with a large boat.,A sandwich and a soda on a table.,A sandwich and a soda on a table.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000151807.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000192039.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001536.png,151807,192039,False,0.003,0.0022500000000000003,200,200,2.0,100.0,0.07,10.03125,9.8515625,0.80712890625,9.859375,0.8203125,0.07006008177995682,8.711701866559451e-07,0.8073362112045288,boat,sandwich,A motorcycle parked outside of a store on a street.,A man sitting at a table with a plate of food.,A man sitting at a table with a plate of food.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000543551.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000269089.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001543.png,543551,269089,False,0.003,0.0016875000000000002,200,200,2.0,100.0,0.07,10.890625,10.6875,1.083984375,10.6953125,1.23828125,0.08802412450313568,1.4944046711207193e-07,1.1200475692749023,boat,sandwich,A double decker bus is driving down the street.,A tray with a sandwich and a cup of coffee.,A plate with a sandwich and a cup of coffee.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000148077.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000098350.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001603.png,148077,98350,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,11.7578125,11.5546875,0.9951171875,11.5390625,1.12890625,0.14501601457595825,1.987932876090781e-07,1.1451691389083862,boat,sandwich,A large propeller plane flying over a body of water.,A woman sitting at a table with a plate of food.,A woman sitting at a table with a plate of food.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000502347.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000213156.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001622.png,502347,213156,False,0.003,0.0009492187500000002,200,199,2.0,100.0,0.07,11.046875,10.8984375,0.763671875,10.8046875,1.02734375,0.1331445276737213,0.0,0.8899609446525574,boat,sandwich,A plane flying over a small town next to a body of water.,A close up of a sandwich on a plate.,A close up of a sandwich on a plate.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000468043.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000494220.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001632.png,468043,494220,False,0.003,0.0012656250000000003,200,199,2.0,100.0,0.07,11.0703125,11.0234375,0.371337890625,11.0625,0.5517578125,0.07000183314085007,1.6043486539274454e-09,0.3713417053222656,boat,sandwich,A little boy sitting on a boat with a sheep.,A sandwich on a plate with a cup of coffee.,A sandwich on a plate with a cup of coffee.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000040894.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000404243.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001641.png,40894,404243,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,9.8359375,9.8046875,0.271728515625,9.796875,0.31396484375,0.07001389563083649,8.533518069953061e-08,0.2717648148536682,boat,sandwich,A boat is docked at a pier with a green bench.,A display case in a bakery filled with lots of sandwiches.,A display case in a bakery filled with lots of sandwiches.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000112800.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000516856.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001650.png,112800,516856,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,11.640625,11.4375,0.81103515625,11.46875,0.853515625,0.11421993374824524,4.398725295118311e-08,0.8994794487953186,boat,sandwich,A plane flying over a boat on a lake.,A man is eating a large sandwich on a table.,A man is eating a sandwich in a restaurant.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000021378.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000479732.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001720.png,21378,479732,False,0.003,0.0016875000000000002,200,195,2.0,100.0,0.07,11.1015625,10.75,1.384765625,10.7421875,1.4287109375,0.07375191152095795,2.703974587348057e-06,1.3925398588180542,boat,sandwich,A mirror reflecting a group of people on a train.,"A sandwich with meat, vegetables and cheese on a plate.","A sandwich with meat, vegetables, and cheese."
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000502347.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000310545.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001737.png,502347,310545,False,0.003,0.0012656250000000003,200,200,2.0,100.0,0.07,11.1171875,10.984375,0.56884765625,10.9140625,0.67529296875,0.13398012518882751,8.208833057743448e-10,0.6968079805374146,boat,sandwich,A plane flying over a small town next to a body of water.,A man is holding a sandwich and a cigarette.,A man is holding a sandwich and smiling.
/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000543551.jpg,/home/atuin/g103ea/shared/coco2014/images/COCO_val2014_000000513727.jpg,/home/atuin/g103ea/shared/nightshade/coco-2014-restval/boat_sandwich_20240703_001753.png,543551,513727,False,0.003,0.0022500000000000003,200,199,2.0,100.0,0.07,10.453125,10.21875,0.9140625,10.2421875,0.9462890625,0.08348347991704941,4.828859800909413e-07,0.941077709197998,boat,sandwich,A double decker bus is driving down the street.,A large sandwich is sitting on a plate.,A large sandwich is sitting on a plate.
